age,income,risk_appetite,financial_goal,investment_knowledge,dependents,location_type,existing_investments,education_level,job_type,monthly_debt,recommended_strategy
21,65400.0,Low,Short-term profit,Expert,2,Semi-urban,Some,Bachelor's,Salaried,11600.0,Property
67,18700.0,High,Short-term profit,Expert,0,Semi-urban,Diverse,Master's,Freelancer,3000.0,Stocks
60,52400.0,Medium,Retirement,Intermediate,1,Rural,None,Bachelor's,Retired,300.0,Bonds
40,65800.0,High,Wealth-building,Expert,0,Urban,Some,Bachelor's,Salaried,19400.0,Stocks
63,83100.0,High,Short-term profit,Beginner,2,Semi-urban,Diverse,Bachelor's,Freelancer,22300.0,Stocks
41,76500.0,Medium,Wealth-building,Beginner,3,Urban,Diverse,High School,Salaried,12600.0,Mixed
67,73800.0,Medium,Wealth-building,Expert,0,Urban,Diverse,Bachelor's,Self-employed,14800.0,Mixed
62,65700.0,Low,Short-term profit,Intermediate,0,Semi-urban,Some,Bachelor's,Salaried,13200.0,Stocks
51,85500.0,Medium,Wealth-building,Intermediate,0,Rural,None,Bachelor's,Retired,2200.0,Mixed
64,86100.0,Low,Wealth-building,Beginner,1,Rural,Diverse,High School,Freelancer,23300.0,Crypto
25,58100.0,Medium,Short-term profit,Beginner,1,Urban,None,Bachelor's,Salaried,13800.0,Mixed
53,10000.0,Medium,Short-term profit,Expert,1,Semi-urban,Diverse,Bachelor's,Salaried,2000.0,Mixed
59,35000.0,Medium,Short-term profit,Beginner,1,Semi-urban,None,High School,Self-employed,7000.0,Mixed
20,64100.0,Medium,Retirement,Beginner,3,Urban,Some,High School,Salaried,16100.0,Bonds
54,58700.0,High,Retirement,Intermediate,2,Urban,None,High School,Salaried,7300.0,Property
38,50000.0,Medium,Short-term profit,Expert,3,Urban,Some,High School,Salaried,6800.0,Mixed
40,62400.0,High,Retirement,Expert,0,Semi-urban,None,Master's,Salaried,9100.0,Stocks
47,96800.0,Low,Wealth-building,Intermediate,0,Urban,None,Bachelor's,Salaried,12500.0,Stocks
67,64300.0,Medium,Short-term profit,Intermediate,1,Rural,Some,Master's,Self-employed,19000.0,Mixed
65,78400.0,Medium,Retirement,Intermediate,3,Urban,Diverse,Bachelor's,Salaried,9000.0,Bonds
68,104700.0,Medium,Retirement,Intermediate,3,Urban,Some,High School,Self-employed,12000.0,Bonds
28,20200.0,Medium,Wealth-building,Expert,0,Semi-urban,Some,Bachelor's,Retired,1800.0,Mixed
45,80600.0,High,Retirement,Intermediate,3,Urban,Some,Bachelor's,Salaried,17400.0,Property
60,99300.0,High,Wealth-building,Intermediate,0,Urban,Some,High School,Student,2600.0,Bonds
36,34500.0,Medium,Short-term profit,Expert,2,Urban,None,Doctorate,Salaried,7200.0,Mixed
46,80100.0,Medium,Wealth-building,Beginner,1,Urban,Diverse,High School,Salaried,23500.0,Mixed
42,57400.0,Low,Wealth-building,Intermediate,1,Rural,Some,High School,Student,2200.0,Crypto
47,46600.0,High,Short-term profit,Intermediate,3,Rural,Diverse,High School,Salaried,5300.0,Stocks
24,54200.0,Medium,Short-term profit,Intermediate,0,Rural,Some,Master's,Retired,0.0,Mixed
24,73500.0,Low,Retirement,Intermediate,1,Rural,None,Master's,Salaried,10100.0,Bonds
42,92500.0,Medium,Wealth-building,Intermediate,1,Rural,Diverse,Master's,Student,2400.0,Mixed
49,70700.0,High,Wealth-building,Beginner,3,Urban,None,Master's,Retired,1500.0,Crypto
31,82200.0,Medium,Retirement,Expert,2,Urban,Some,Bachelor's,Salaried,8500.0,Bonds
43,11800.0,Medium,Short-term profit,Beginner,0,Urban,Some,Bachelor's,Salaried,1300.0,Mixed
37,40000.0,Medium,Retirement,Intermediate,1,Rural,None,Bachelor's,Salaried,10000.0,Bonds
36,84200.0,Medium,Retirement,Intermediate,2,Semi-urban,Some,Doctorate,Salaried,17000.0,Bonds
61,101900.0,Medium,Short-term profit,Beginner,2,Rural,Diverse,Bachelor's,Salaried,16100.0,Mixed
29,108100.0,Low,Retirement,Expert,1,Urban,None,Bachelor's,Salaried,25600.0,Bonds
49,40000.0,Medium,Wealth-building,Beginner,2,Rural,Diverse,High School,Freelancer,7500.0,Mixed
56,28400.0,Low,Short-term profit,Beginner,1,Rural,Some,High School,Salaried,5300.0,Mixed
62,105800.0,Low,Wealth-building,Beginner,1,Semi-urban,Some,Bachelor's,Salaried,24900.0,Bonds
21,17900.0,Low,Retirement,Beginner,1,Semi-urban,Some,Bachelor's,Salaried,4700.0,Bonds
37,99100.0,Low,Short-term profit,Intermediate,2,Semi-urban,Some,Bachelor's,Student,3400.0,Crypto
64,57700.0,Medium,Retirement,Expert,3,Urban,Some,Bachelor's,Salaried,8500.0,Bonds
69,49500.0,Low,Retirement,Beginner,1,Semi-urban,Diverse,Bachelor's,Salaried,11900.0,Bonds
41,107400.0,Low,Wealth-building,Expert,2,Rural,Some,Master's,Salaried,18700.0,Stocks
21,77500.0,Medium,Wealth-building,Intermediate,0,Semi-urban,None,Master's,Salaried,19000.0,Mixed
60,74500.0,High,Wealth-building,Beginner,3,Rural,Diverse,Doctorate,Retired,2300.0,Property
45,57600.0,Medium,Wealth-building,Expert,3,Rural,Diverse,Bachelor's,Salaried,10200.0,Mixed
21,101600.0,Medium,Short-term profit,Intermediate,1,Urban,None,Bachelor's,Salaried,15900.0,Mixed
66,50500.0,Medium,Retirement,Beginner,3,Semi-urban,Some,Bachelor's,Salaried,11600.0,Bonds
63,23800.0,Medium,Short-term profit,Beginner,1,Urban,None,High School,Salaried,3200.0,Mixed
22,89600.0,Medium,Short-term profit,Expert,0,Semi-urban,Some,Bachelor's,Salaried,25800.0,Mixed
24,104800.0,Medium,Retirement,Intermediate,2,Semi-urban,Some,Doctorate,Salaried,20900.0,Bonds
66,75600.0,High,Wealth-building,Intermediate,1,Rural,None,Bachelor's,Salaried,19600.0,Mixed
21,125600.0,Medium,Wealth-building,Beginner,0,Urban,None,Doctorate,Self-employed,24600.0,Mixed
53,83500.0,Medium,Retirement,Intermediate,2,Urban,Diverse,High School,Salaried,17900.0,Bonds
48,98300.0,Medium,Short-term profit,Expert,0,Rural,Some,Bachelor's,Freelancer,29300.0,Mixed
21,93900.0,High,Short-term profit,Intermediate,0,Semi-urban,None,Master's,Salaried,27500.0,Property
20,44800.0,Low,Wealth-building,Beginner,0,Semi-urban,Some,Bachelor's,Salaried,10000.0,Crypto
43,41600.0,High,Wealth-building,Intermediate,3,Rural,Diverse,Bachelor's,Student,1200.0,Crypto
30,36600.0,Medium,Wealth-building,Intermediate,3,Semi-urban,Some,Bachelor's,Retired,400.0,Mixed
53,69600.0,Medium,Wealth-building,Beginner,2,Semi-urban,Some,Master's,Student,2500.0,Mixed
51,100400.0,High,Retirement,Expert,2,Rural,Some,Master's,Self-employed,18300.0,Stocks
24,58500.0,High,Retirement,Intermediate,3,Rural,None,Bachelor's,Retired,900.0,Bonds
65,98400.0,High,Short-term profit,Beginner,3,Rural,Diverse,Bachelor's,Salaried,23500.0,Bonds
53,30500.0,Low,Short-term profit,Beginner,3,Urban,None,Bachelor's,Salaried,8500.0,Crypto
35,42900.0,Medium,Wealth-building,Intermediate,0,Urban,Diverse,Bachelor's,Salaried,5600.0,Mixed
23,18400.0,Medium,Retirement,Beginner,2,Semi-urban,Some,High School,Salaried,3000.0,Bonds
62,31300.0,Medium,Wealth-building,Beginner,3,Semi-urban,Some,High School,Self-employed,8700.0,Mixed
63,14300.0,High,Wealth-building,Expert,2,Urban,Diverse,Master's,Retired,2400.0,Stocks
68,61100.0,Medium,Retirement,Intermediate,0,Urban,None,Master's,Student,1900.0,Bonds
69,78800.0,Medium,Wealth-building,Intermediate,2,Semi-urban,Diverse,Master's,Self-employed,13500.0,Mixed
48,101400.0,High,Wealth-building,Intermediate,0,Rural,None,High School,Freelancer,16600.0,Stocks
26,43800.0,Medium,Retirement,Expert,3,Urban,None,High School,Salaried,5600.0,Bonds
67,47500.0,Medium,Wealth-building,Expert,1,Urban,None,Bachelor's,Salaried,12900.0,Mixed
33,24600.0,Low,Retirement,Intermediate,0,Rural,None,Master's,Salaried,2700.0,Bonds
39,35100.0,Medium,Wealth-building,Beginner,3,Rural,Some,High School,Freelancer,8400.0,Mixed
65,36100.0,High,Short-term profit,Expert,3,Rural,Diverse,Bachelor's,Student,2400.0,Crypto
57,10000.0,Medium,Short-term profit,Beginner,3,Rural,None,Bachelor's,Salaried,2800.0,Mixed
44,69500.0,Medium,Short-term profit,Beginner,1,Semi-urban,Some,High School,Salaried,11900.0,Mixed
35,27900.0,Medium,Retirement,Beginner,2,Rural,Some,Master's,Self-employed,3700.0,Bonds
36,48200.0,Medium,Short-term profit,Intermediate,3,Rural,Some,High School,Salaried,6400.0,Mixed
24,86200.0,Medium,Wealth-building,Beginner,1,Semi-urban,Some,Master's,Self-employed,8900.0,Mixed
64,61800.0,High,Wealth-building,Intermediate,2,Semi-urban,None,Master's,Student,0.0,Mixed
69,127300.0,High,Wealth-building,Beginner,3,Rural,Diverse,Doctorate,Salaried,21200.0,Stocks
28,40200.0,Low,Short-term profit,Intermediate,2,Rural,None,Bachelor's,Salaried,11500.0,Mixed
51,79500.0,Medium,Wealth-building,Intermediate,0,Semi-urban,None,Bachelor's,Salaried,13300.0,Mixed
37,72200.0,Medium,Short-term profit,Intermediate,2,Rural,Some,Doctorate,Salaried,13000.0,Mixed
67,70000.0,Medium,Short-term profit,Expert,1,Semi-urban,Some,Bachelor's,Salaried,8700.0,Mixed
49,107700.0,Medium,Short-term profit,Beginner,2,Rural,Diverse,Bachelor's,Self-employed,18000.0,Mixed
47,78600.0,Medium,Wealth-building,Beginner,2,Urban,Some,Bachelor's,Salaried,11600.0,Mixed
66,17300.0,High,Short-term profit,Expert,0,Semi-urban,Some,Bachelor's,Student,800.0,Stocks
42,87900.0,Low,Short-term profit,Intermediate,3,Rural,Some,Bachelor's,Student,1800.0,Property
66,30600.0,Medium,Short-term profit,Intermediate,3,Rural,None,Bachelor's,Salaried,3900.0,Mixed
69,75800.0,Medium,Wealth-building,Beginner,2,Rural,Some,Doctorate,Salaried,8100.0,Mixed
46,43800.0,Medium,Retirement,Beginner,3,Rural,Diverse,High School,Freelancer,5300.0,Bonds
58,44800.0,Low,Wealth-building,Beginner,0,Rural,None,High School,Freelancer,7100.0,Mixed
33,95300.0,Low,Wealth-building,Intermediate,2,Rural,Diverse,Bachelor's,Salaried,24500.0,Stocks
66,93300.0,Low,Wealth-building,Expert,0,Semi-urban,Diverse,Bachelor's,Salaried,26900.0,Mixed
34,49700.0,Medium,Retirement,Intermediate,3,Rural,None,Bachelor's,Salaried,10700.0,Bonds
45,10000.0,Medium,Retirement,Intermediate,2,Rural,Some,Master's,Freelancer,2200.0,Bonds
52,54900.0,High,Wealth-building,Expert,2,Rural,Some,Master's,Self-employed,13700.0,Stocks
27,127600.0,Medium,Wealth-building,Beginner,0,Semi-urban,None,High School,Salaried,16200.0,Mixed
45,21900.0,Medium,Wealth-building,Intermediate,0,Urban,None,Bachelor's,Freelancer,2800.0,Mixed
66,86200.0,Medium,Short-term profit,Intermediate,0,Urban,Some,Master's,Salaried,12300.0,Mixed
56,46000.0,Medium,Short-term profit,Beginner,2,Urban,None,Bachelor's,Retired,2900.0,Mixed
21,81500.0,Low,Retirement,Intermediate,3,Semi-urban,Some,Bachelor's,Self-employed,13700.0,Bonds
30,95300.0,Medium,Retirement,Intermediate,0,Semi-urban,Diverse,High School,Freelancer,16800.0,Bonds
26,103700.0,Low,Short-term profit,Beginner,2,Rural,None,Bachelor's,Freelancer,19900.0,Mixed
59,65200.0,High,Retirement,Beginner,1,Urban,Diverse,Bachelor's,Student,1100.0,Mixed
54,85800.0,Medium,Retirement,Beginner,0,Rural,Some,High School,Self-employed,22700.0,Bonds
29,96700.0,Low,Wealth-building,Intermediate,1,Semi-urban,Diverse,Bachelor's,Freelancer,25700.0,Mixed
62,44500.0,Low,Retirement,Beginner,1,Rural,Some,High School,Salaried,11400.0,Bonds
61,55800.0,High,Short-term profit,Intermediate,2,Semi-urban,None,Master's,Self-employed,7700.0,Bonds
61,137600.0,Medium,Wealth-building,Beginner,0,Rural,Some,Master's,Student,2200.0,Mixed
21,116800.0,Low,Wealth-building,Beginner,3,Urban,Some,Bachelor's,Salaried,16400.0,Property
55,52500.0,Low,Wealth-building,Intermediate,0,Urban,None,Bachelor's,Salaried,8600.0,Property
63,99800.0,Medium,Short-term profit,Beginner,3,Semi-urban,None,Master's,Salaried,10200.0,Mixed
34,125800.0,Medium,Wealth-building,Beginner,0,Urban,Some,Master's,Freelancer,29000.0,Mixed
41,65300.0,Medium,Short-term profit,Intermediate,1,Urban,Diverse,Master's,Salaried,15700.0,Mixed
54,55200.0,Medium,Wealth-building,Intermediate,3,Urban,Some,High School,Salaried,7200.0,Mixed
34,38400.0,Medium,Retirement,Beginner,1,Semi-urban,Diverse,High School,Salaried,11500.0,Bonds
66,92200.0,Medium,Short-term profit,Expert,0,Urban,Some,Master's,Salaried,19100.0,Mixed
40,40600.0,Low,Retirement,Beginner,2,Urban,Some,Bachelor's,Salaried,5000.0,Bonds
63,105600.0,Medium,Retirement,Beginner,0,Rural,Diverse,High School,Salaried,15100.0,Bonds
40,92000.0,High,Retirement,Intermediate,1,Urban,None,Bachelor's,Self-employed,22100.0,Crypto
32,56900.0,Medium,Short-term profit,Intermediate,3,Rural,Some,Master's,Salaried,9800.0,Mixed
38,54600.0,Medium,Retirement,Intermediate,0,Urban,Some,Bachelor's,Retired,1800.0,Bonds
66,85800.0,Medium,Retirement,Beginner,1,Urban,Some,Bachelor's,Self-employed,13800.0,Bonds
56,67100.0,Medium,Wealth-building,Beginner,1,Rural,Some,Master's,Salaried,15000.0,Mixed
37,137100.0,High,Short-term profit,Beginner,2,Urban,Diverse,Bachelor's,Salaried,38200.0,Stocks
47,81300.0,Medium,Short-term profit,Expert,0,Rural,Diverse,High School,Student,1900.0,Mixed
43,56500.0,High,Retirement,Beginner,2,Rural,Some,Bachelor's,Retired,3100.0,Bonds
49,37900.0,Low,Short-term profit,Expert,0,Urban,None,High School,Self-employed,7300.0,Mixed
33,115100.0,High,Short-term profit,Expert,3,Semi-urban,Some,Bachelor's,Salaried,26600.0,Crypto
39,83300.0,Medium,Wealth-building,Expert,3,Urban,Some,Bachelor's,Salaried,11000.0,Mixed
51,32400.0,High,Retirement,Beginner,2,Semi-urban,None,Bachelor's,Salaried,9400.0,Stocks
30,71400.0,High,Wealth-building,Beginner,2,Urban,Diverse,Bachelor's,Salaried,8000.0,Stocks
22,96500.0,Medium,Short-term profit,Beginner,3,Rural,Some,High School,Salaried,13000.0,Mixed
39,65000.0,Medium,Retirement,Intermediate,1,Urban,None,Master's,Freelancer,6700.0,Bonds
51,17400.0,Low,Short-term profit,Intermediate,2,Semi-urban,Diverse,Bachelor's,Salaried,2700.0,Property
38,75300.0,Medium,Retirement,Beginner,0,Semi-urban,None,Master's,Salaried,15300.0,Bonds
48,116100.0,Low,Wealth-building,Intermediate,0,Rural,Some,High School,Student,2800.0,Mixed
62,22400.0,Low,Short-term profit,Intermediate,1,Rural,Some,Bachelor's,Salaried,5700.0,Stocks
43,93600.0,Medium,Wealth-building,Intermediate,3,Rural,Diverse,Bachelor's,Student,3000.0,Mixed
41,45300.0,Low,Wealth-building,Intermediate,0,Urban,Some,High School,Salaried,10700.0,Property
51,86100.0,Medium,Wealth-building,Expert,1,Semi-urban,Some,Bachelor's,Self-employed,20700.0,Mixed
35,98900.0,Medium,Short-term profit,Expert,1,Semi-urban,Some,Bachelor's,Salaried,25800.0,Mixed
37,88600.0,High,Short-term profit,Beginner,3,Semi-urban,Some,Bachelor's,Salaried,9400.0,Bonds
67,28100.0,Medium,Retirement,Intermediate,1,Urban,Some,High School,Salaried,6600.0,Bonds
39,125900.0,Medium,Retirement,Beginner,3,Semi-urban,Some,High School,Student,800.0,Bonds
37,74600.0,Medium,Short-term profit,Intermediate,2,Rural,Some,Master's,Salaried,21800.0,Mixed
44,64800.0,High,Wealth-building,Intermediate,3,Semi-urban,None,Bachelor's,Freelancer,12800.0,Property
52,45400.0,Medium,Retirement,Beginner,1,Rural,Diverse,High School,Freelancer,12200.0,Bonds
29,100100.0,Medium,Short-term profit,Beginner,1,Rural,None,High School,Salaried,10600.0,Mixed
61,118000.0,High,Retirement,Beginner,0,Rural,Some,Bachelor's,Self-employed,12300.0,Bonds
36,91400.0,Medium,Wealth-building,Beginner,2,Urban,None,Bachelor's,Freelancer,24500.0,Mixed
46,77000.0,Medium,Retirement,Intermediate,3,Rural,None,Bachelor's,Self-employed,8400.0,Bonds
62,57000.0,Medium,Wealth-building,Beginner,3,Semi-urban,None,Bachelor's,Salaried,13600.0,Mixed
46,13200.0,Medium,Short-term profit,Expert,3,Urban,Some,Bachelor's,Salaried,1600.0,Mixed
47,33400.0,Low,Retirement,Intermediate,3,Semi-urban,Diverse,Doctorate,Salaried,4000.0,Bonds
40,78500.0,Medium,Wealth-building,Beginner,0,Rural,Some,Master's,Freelancer,8400.0,Mixed
35,81900.0,Medium,Wealth-building,Expert,3,Rural,None,High School,Salaried,11400.0,Mixed
63,52300.0,Low,Retirement,Intermediate,3,Semi-urban,None,Bachelor's,Salaried,11000.0,Bonds
27,65400.0,Low,Short-term profit,Intermediate,1,Semi-urban,None,Bachelor's,Salaried,8300.0,Crypto
28,33000.0,Medium,Short-term profit,Intermediate,3,Urban,Diverse,Master's,Retired,1900.0,Mixed
28,56200.0,Low,Wealth-building,Intermediate,0,Urban,Diverse,High School,Self-employed,5800.0,Crypto
58,77500.0,Medium,Wealth-building,Intermediate,2,Urban,Some,Bachelor's,Salaried,7800.0,Mixed
69,97800.0,Low,Wealth-building,Intermediate,0,Rural,Some,Bachelor's,Freelancer,21700.0,Property
22,46100.0,High,Wealth-building,Beginner,2,Rural,Diverse,Master's,Student,1300.0,Bonds
43,122400.0,Low,Wealth-building,Intermediate,3,Urban,None,Bachelor's,Salaried,15600.0,Property
40,17200.0,Low,Wealth-building,Intermediate,2,Semi-urban,Some,Master's,Self-employed,2800.0,Property
32,59300.0,Low,Retirement,Expert,3,Semi-urban,None,Bachelor's,Self-employed,13400.0,Bonds
45,71000.0,Medium,Wealth-building,Expert,0,Urban,Some,Bachelor's,Freelancer,7200.0,Mixed
30,28800.0,High,Retirement,Beginner,0,Urban,None,High School,Salaried,7900.0,Property
48,111100.0,Medium,Retirement,Intermediate,2,Urban,Diverse,Doctorate,Salaried,20800.0,Bonds
60,53200.0,High,Short-term profit,Beginner,1,Urban,Diverse,High School,Freelancer,15600.0,Stocks
24,44300.0,High,Retirement,Intermediate,0,Urban,Some,High School,Salaried,6300.0,Mixed
61,74300.0,Medium,Short-term profit,Expert,1,Rural,Diverse,High School,Salaried,14400.0,Mixed
68,57800.0,High,Wealth-building,Beginner,3,Semi-urban,Diverse,High School,Student,2100.0,Stocks
49,78200.0,Medium,Retirement,Expert,0,Semi-urban,Some,Bachelor's,Salaried,17200.0,Bonds
39,26800.0,Medium,Retirement,Beginner,1,Semi-urban,Diverse,Bachelor's,Salaried,3800.0,Bonds
59,64900.0,Low,Wealth-building,Beginner,2,Urban,None,Bachelor's,Retired,1200.0,Bonds
20,50200.0,Low,Wealth-building,Expert,3,Urban,Some,Master's,Self-employed,9900.0,Crypto
38,105000.0,High,Retirement,Intermediate,2,Rural,Diverse,Master's,Salaried,14300.0,Bonds
27,75100.0,Medium,Short-term profit,Expert,0,Semi-urban,Diverse,Bachelor's,Retired,900.0,Mixed
34,107800.0,Medium,Retirement,Intermediate,1,Urban,None,Bachelor's,Freelancer,16100.0,Bonds
39,62300.0,High,Retirement,Intermediate,1,Rural,Some,High School,Salaried,13300.0,Crypto
41,45400.0,Medium,Wealth-building,Intermediate,2,Rural,Diverse,Bachelor's,Salaried,11200.0,Mixed
52,107700.0,Medium,Wealth-building,Intermediate,1,Semi-urban,Some,Master's,Retired,2100.0,Mixed
67,96800.0,Medium,Retirement,Expert,0,Rural,None,High School,Salaried,13900.0,Bonds
46,49400.0,High,Wealth-building,Intermediate,0,Urban,Some,Bachelor's,Student,3100.0,Crypto
23,63600.0,Medium,Short-term profit,Beginner,1,Rural,Diverse,High School,Salaried,9700.0,Mixed
23,93500.0,Medium,Retirement,Intermediate,1,Rural,Some,Bachelor's,Salaried,18400.0,Bonds
40,60100.0,Medium,Retirement,Intermediate,0,Semi-urban,Some,Master's,Self-employed,11200.0,Bonds
25,50900.0,High,Wealth-building,Intermediate,0,Rural,None,Master's,Freelancer,9200.0,Property
54,57100.0,Low,Retirement,Intermediate,3,Semi-urban,Some,High School,Salaried,12400.0,Bonds
69,10500.0,Medium,Short-term profit,Beginner,0,Semi-urban,Some,Bachelor's,Retired,3900.0,Mixed
33,35500.0,Low,Wealth-building,Expert,3,Semi-urban,Some,High School,Self-employed,7000.0,Property
29,52600.0,Low,Retirement,Beginner,3,Semi-urban,Some,Bachelor's,Self-employed,7100.0,Bonds
68,82100.0,High,Short-term profit,Beginner,1,Semi-urban,Diverse,High School,Salaried,11500.0,Stocks
28,103900.0,Low,Retirement,Expert,1,Urban,Some,Bachelor's,Freelancer,10600.0,Bonds
41,103900.0,Medium,Short-term profit,Beginner,1,Semi-urban,Some,Bachelor's,Salaried,14100.0,Mixed
63,83000.0,Low,Retirement,Intermediate,2,Semi-urban,None,Master's,Self-employed,9700.0,Bonds
64,72900.0,Medium,Retirement,Beginner,3,Semi-urban,None,Master's,Salaried,15000.0,Bonds
55,62400.0,Medium,Short-term profit,Beginner,2,Rural,Some,Bachelor's,Self-employed,8900.0,Mixed
23,53800.0,Low,Retirement,Intermediate,2,Rural,Some,Bachelor's,Salaried,15400.0,Bonds
52,60300.0,Medium,Retirement,Intermediate,3,Rural,Some,Doctorate,Student,3100.0,Bonds
51,91200.0,High,Wealth-building,Expert,1,Rural,None,Master's,Salaried,11600.0,Stocks
50,98400.0,Medium,Short-term profit,Beginner,1,Semi-urban,Some,Doctorate,Self-employed,26500.0,Mixed
68,38500.0,Low,Wealth-building,Intermediate,3,Rural,Some,Bachelor's,Salaried,6000.0,Crypto
40,96500.0,Low,Retirement,Beginner,0,Semi-urban,None,High School,Salaried,18100.0,Bonds
21,99100.0,Medium,Wealth-building,Intermediate,2,Rural,Some,Bachelor's,Salaried,20700.0,Mixed
67,68000.0,Medium,Wealth-building,Intermediate,2,Rural,Diverse,Bachelor's,Salaried,8300.0,Mixed
40,75900.0,Medium,Short-term profit,Beginner,1,Rural,None,Master's,Freelancer,15400.0,Mixed
55,67800.0,Medium,Short-term profit,Beginner,0,Rural,Some,Bachelor's,Retired,1000.0,Mixed
43,56700.0,Medium,Wealth-building,Beginner,1,Semi-urban,Diverse,Bachelor's,Student,2200.0,Mixed
